endTime,artistName,trackName,msPlayed
2023-11-11 01:41,Santiago Ibarra,Buenas - Remix,24533
2023-11-11 01:41,Bushwacka!,Music Is Life - Main Mix,194355
2023-11-11 01:42,ThomyDomé,Coco Chanel - House Remix,40618
2023-11-11 01:46,Bad Bunny,MONACO,267194
2023-11-11 01:47,Alvaro Diaz,FATAL FANTASSY,4416
2023-11-11 01:47,Bad Bunny,MONACO,5760
2023-11-11 01:47,Sam Smith,"Baby, You Make Me Crazy",12049
2023-11-11 01:50,Cosculluela,Madura,190995
2023-11-11 04:22,Quevedo,Ahora y Siempre,149275
2023-11-11 04:24,Nicki Nicole,8 AM,147603
2023-11-11 04:27,Bad Bunny,PERRO NEGRO,162767
2023-11-11 04:30,Darell,Lollipop,199946
2023-11-11 04:33,Bizarrap,No soy Eterno,151468
2023-11-11 04:36,Feid,CLASSY 101,195986
2023-11-11 04:39,Quevedo,SIN SEÑAL,185084
2023-11-11 04:43,Nicki Nicole,qué le pasa conmigo?,9696
2023-11-11 04:43,Bad Bunny,TE MUDASTE,130013
2023-11-12 00:32,Ramon Tapia,Friction,326656
2023-11-14 23:20,Robert Babicz,Alien Tek,318293
2023-11-14 23:26,Carl Cox,Get After It,362221
2023-11-14 23:35,Nicole Moudaber,Intentionally - Carl Cox Remix,370610
2023-11-14 23:41,Bushwacka!,Music Is Life - Main Mix,365871
2023-11-14 23:46,Marc Romboy,Black Triangles - Metodi Hristov Remix,344038
2023-11-14 23:53,Marc Romboy,Intelligence - Toto Chiavetta Remix,384854
2023-11-15 00:00,Marc Romboy,Hanenda,418665
2023-11-15 00:05,Radio Slave,Wait A Minute - Dixon Extension,200680
2023-11-15 17:23,Dj GBR,Let's Go 4,641941
2023-11-15 17:27,Tropa do Bruxo,Baile do Bruxo,221538
2023-11-15 17:31,Manu,Daqui pra Sempre,202644
2023-11-15 17:33,Simone Mendes,Dois Fugitivos - Ao Vivo,5839
2023-11-15 17:33,Gusttavo Lima,Canudinho - Ao Vivo,124511
2023-11-15 17:36,Marshmello,Sou Musa do Verão,187153
2023-11-15 17:38,Zé Neto & Cristiano,Barulho Do Foguete - Ao Vivo,133546
2023-11-15 17:41,Grupo Menos É Mais,Lapada Dela - Ao Vivo,159322
2023-11-15 17:43,Luan Pereira,DENTRO DA HILUX,163013
2023-11-15 17:44,Ana Castela,Solteiro Forçado - Boiadeira Internacional,5864
2023-11-15 17:44,Guilherme & Benuto,Manda um Oi - Ao Vivo,8614
2023-11-15 17:46,MC Kevin o Chris,Faz um Vuk Vuk (Teto Espelhado),138461
2023-11-15 17:50,GREGO,Pane no Sistema,214090
2023-11-15 17:51,MC Maneirinho,MONTAGEM ANOS 2000,108547
2023-11-15 17:54,Felipe Amorim,Toca o Trompete,163200
2023-11-15 17:57,Flora Matos,Piloto,197538
2023-11-15 18:00,Henrique & Juliano,Quase Algo - Ao Vivo Em Nova Iorque / 2022,178251
2023-11-15 18:03,Veigh,Novo Balanço,140322
2023-11-15 18:05,Guilherme & Benuto,Duas Três,156942
2023-11-15 20:37,AgroPlay,Nosso Quadro,100074
2023-11-15 20:38,Bad Gyal,Fiebre (Prod. King DouDou),4960
2023-11-15 20:42,Bad Gyal,Fiebre (Prod. King DouDou),247500
2023-11-15 20:45,ROSALÍA,"Yo x Ti, Tu x Mi",201040
2023-11-15 20:48,Anuel AA,Amanece,190004
2023-11-15 20:51,Rvfv,Mi Luz (ft. Rels B),168000
2023-11-15 20:54,C. Tangana,Tú Me Dejaste De Querer,198493
2023-11-15 20:57,Rels B,Un Verano En Mallorca,144039
2023-11-15 21:00,Darell,Lollipop,199946
2023-11-15 21:03,Danny Ocean,Dembow,168975
2023-11-19 14:50,Dj GBR,Let's Go 4,24192
2023-11-19 14:51,Tropa do Bruxo,Baile do Bruxo,49770
2023-11-24 13:28,Danny Ocean,Dembow,3345
2023-11-28 23:27,Marka Akme,Linda - Remix,5077
2023-11-28 23:29,Mesita,Una Foto,122500
2023-11-28 23:32,Darell,Lollipop,199946
2023-11-28 23:32,Emilia,Exclusive.mp3,21556
2023-11-28 23:33,iñigo quintero,Si No Estás,9792
2023-11-28 23:33,Luck Ra,QUE ME FALTE TODO,3221
2023-11-28 23:35,Jere Klein,ANDO,172774
2023-11-28 23:36,BM,Ni Una Ni Dos,3024
2023-11-28 23:36,Sayian Jimmy,Bad Boy,7168
2023-11-28 23:36,Big One,Un Finde | CROSSOVER #2,1450
2023-11-28 23:36,Emilia,GTA.mp3,0
2023-11-28 23:38,Bad Bunny,PERRO NEGRO,162767
2023-11-28 23:41,El negro tecla,Ahi Ahi,176796
2023-11-28 23:42,Maria Becerra,Piscina,7509
2023-11-28 23:42,Grupo Frontera,OJITOS ROJOS,4629
2023-11-28 23:42,YSY A,FLECHAZO EN EL CENTRO,7851
2023-11-28 23:42,Bizarrap,Fruto,256
2023-11-28 23:42,Big One,Mentiras | CROSSOVER #3,3584
2023-11-28 23:45,Duki,GIVENCHY,182610
2023-11-28 23:49,Duki,Goteo,164457
2023-11-28 23:52,Duki,TROYA,163173
2023-11-28 23:55,YSY A,NO DA MÁS,168484
2023-11-28 23:58,Duki,Hello Cotto,217250
2023-11-29 00:00,Duki,Rockstar,112273
2023-11-29 00:01,Duki,Malbec,0
2023-11-29 00:01,Duki,Antes de Perderte,3285
2023-11-29 15:08,El negro tecla,Ahi Ahi,176796
2023-11-29 15:21,Grupo Frontera,OJITOS ROJOS,9600
2023-11-29 17:22,Maria Becerra,Piscina,10797
2023-11-29 17:22,Grupo Frontera,OJITOS ROJOS,1486
2023-11-29 17:22,Bizarrap,Fruto,1578
2023-11-29 17:25,YSY A,NO DA MÁS,168484
2023-11-29 17:29,Duki,Hello Cotto,217250
2023-11-29 17:30,Duki,Rockstar,112273
2023-11-29 17:33,Duki,Malbec,175890
2023-11-29 17:36,Duki,Antes de Perderte,176727
2023-11-29 17:39,Duki,TOP 5,146815
2023-11-29 17:42,Duki,RoCKSTAR 2.0,173729
2023-11-29 17:45,Duki,Remember Me,170624
2023-11-29 17:47,Duki,Si Me Sobrara el Tiempo,168960
2023-11-29 17:48,Duki,Si Quieren Frontear,48485
2023-11-29 20:58,Bhavi,AEROBICO REMIX,853
2023-11-29 21:01,Duki,Si Quieren Frontear,200337
2023-11-29 22:55,Bhavi,AEROBICO REMIX,85349
2023-11-29 22:58,Duki,Si Te Sentis Sola,178294
2023-11-29 23:00,LIT killah,Los del Espacio,88915
2023-11-29 23:03,Duki,Hitboy,179204
2023-11-29 23:06,Bizarrap,YaMeFui,182594
2023-11-29 23:09,Emilia,como si no importara,173052
2023-11-29 23:09,LIT killah,Mala Mía,31458
2023-11-29 23:13,Arcángel,Bottas,208845
2023-11-29 23:16,Duki,antes de perderte (OG VERSION),166567
2023-11-29 23:19,Duki,don't liE,213892
2023-11-29 23:23,Bizarrap,"Duki: Bzrp Music Sessions, Vol. 50",221303
2023-11-29 23:27,Eladio Carrion,Sin Frenos,211394
2023-11-29 23:31,KHEA,WACHA,206360
2023-11-30 23:42,Fuego,Cereza,7253
2023-11-30 23:45,Duki,GIVENCHY,182610
2023-11-30 23:47,Duki,Rockstar,112273
2023-11-30 23:49,Duki,01 dE ENEro,1685
2023-11-30 23:49,Duki,cONTRA><Mi,119540
2023-11-30 23:51,Duki,JEFES DEL SUDOESTE,147578
2023-11-30 23:54,Duki,RoCKSTAR 2.0,173729
2023-11-30 23:57,Duki,hARAkiRI,161604
2023-12-01 00:00,Duki,cONTRA><Mi,159736
2023-12-01 00:01,Duki,CSIpher (audio latino),55888
2023-12-01 14:54,Coyu,My Head Is On Fire,20564
2023-12-01 14:58,Bedouin,Flore Chico (feat. Chico Castillo) - Harry Romero Remix,205336
2023-12-01 14:58,Catz 'n Dogz,They Frontin' - 2023 Remastered Version,25558
2023-12-01 15:10,Fred again..,Baby again..,319920
2023-12-01 15:17,DESIREE,Femme,382408
2023-12-01 15:25,Marc DePulse,Make a Show (Malandra Jr. Remix),497413
2023-12-01 15:30,The Soul Brothers,Bella,301637
2023-12-01 17:08,Tomy DJ,En La Intimidad - Remix,3346
2023-12-01 17:11,Tomy DJ,Ahi Ahi RKT - Remix,46124
2023-12-01 17:13,YSY A,NO DA MÁS,168481
2023-12-01 17:16,Nicki Nicole,Enamórate,147761
2023-12-01 17:18,Mesita,Una Foto,122472
2023-12-01 17:21,Bad Bunny,PERRO NEGRO,162729
2023-12-01 17:21,Rels B,cómo dormiste?,35917
2023-12-01 17:24,Duki,Sold Out Dates,141539
2023-12-01 17:26,YSY A,24/7 6.5,137524
2023-12-01 17:28,Nicki Nicole,8 AM,147563
2023-12-01 17:31,Bizarrap,No soy Eterno,151438
2023-12-01 17:34,Dillom,Sauce,201608
2023-12-01 17:37,Feid,CLASSY 101,195943
2023-12-01 17:40,Rels B,Por Dentro,165942
2023-12-01 17:43,Bad Bunny,UN PREVIEW,165542
2023-12-01 17:46,YSY A,COPENHAGUE,153930
2023-12-01 17:48,Feid,CLASSY 101,8291
2023-12-01 17:48,Duki,antes de perderte (OG VERSION),166540
2023-12-01 17:52,Darell,Lollipop,199910
2023-12-01 17:55,Arcángel,FP,171115
2023-12-01 17:58,YSY A,FLECHAZO EN EL CENTRO,185200
2023-12-01 18:02,Bad Bunny,NO ME QUIERO CASAR,225623
2023-12-01 18:02,Duki,Chico Estrella,19527
2023-12-02 13:35,Alexis y Fido,Camuflaje (Remix),240128
2023-12-03 03:21,Reinier Zonneveld,Inferno (Space 92 Remix),358320
2023-12-03 03:27,Laurent Garnier,Tales from The Real World,15156
2023-12-03 03:27,Marc Romboy,Belgium - Christopher Coe Remix,370909
2023-12-03 03:29,YSY A,#Ysya2020 Vol. 5 - Silbando,119438
2023-12-03 03:31,Duki,Sold Out Dates,141578
2023-12-03 03:35,Dillom,Sauce,201640
2023-12-03 03:36,Lara91k,Eres Para Mí,103181
2023-12-03 03:40,Rei,FERNET,192668
2023-12-03 03:41,YSY A,NO DA MÁS,54831
2023-12-03 14:24,Tomy DJ,Ahi Ahi RKT - Remix,101610
2023-12-04 18:38,la mancha venenosa,Panic Show Milei,24000
2023-12-04 18:38,La Renga,Panic Show,22080
2023-12-04 18:40,La Renga,Panic Show,80383
2023-12-04 18:43,La Renga,El Revelde,53098
2023-12-04 18:44,La Renga,La Razón Que Te Demora,48170
2023-12-04 18:45,La Renga,El Final Es En Donde Partí,50154
2023-12-04 18:45,La Renga,Veneno,30911
2023-12-04 18:46,Guns N' Roses,November Rain,16106
2023-12-04 18:46,La Renga,El Final Es En Donde Partí,1066
2023-12-04 18:46,La Renga,Veneno,6165
2023-12-04 18:47,La Renga,A Tu Lado,19754
2023-12-04 18:47,La Renga,Oscuro diamante,48191
2023-12-04 18:49,La Renga,Cuando Estés Acá,128917
2023-12-04 18:50,La Renga,Corazón Fugitivo,47381
2023-12-04 18:51,La Renga,Voy A Bailar A La Nave Del Olvido - Live,80618
2023-12-04 23:02,Duki,JEFES DEL SUDOESTE,147578
2023-12-04 23:05,Duki,RoCKSTAR 2.0,173729
2023-12-04 23:08,Duki,hARAkiRI,161604
2023-12-04 23:10,Duki,cONTRA><Mi,159736
2023-12-04 23:14,Duki,CSIpher (audio latino),250933
2023-12-04 23:17,Duki,GiGi,145622
2023-12-04 23:20,Duki,don't liE,213892
2023-12-04 23:23,Duki,antes de perderte (OG VERSION),166567
2023-12-04 23:26,Duki,TROYA,163173
2023-12-04 23:29,Duki,uNO dOS,165750
2023-12-04 23:30,Duki,N.C.L.C,86854
2023-12-04 23:33,Duki,aPoLLo13,158546
2023-12-04 23:35,Duki,Ultimo Tren a Ameri,111844
2023-12-04 23:36,Duki,bUSCANDO Ameri,64881
2023-12-04 23:39,Duki,Remember Me,170624
2023-12-04 23:40,Duki,Rockstar,112273
2023-12-05 03:19,Quevedo,Ahora y Siempre,14747
2023-12-05 17:39,YSY A,#Ysya2020 Vol. 5 - Silbando,65109
2023-12-06 13:34,FISHER,Atmosphere,182857
2023-12-06 13:40,Eli & Fur,You're so High,325497
2023-12-06 13:43,Oliver Dollar,Pushing On,163386
2023-12-06 13:45,John Summit,What A Life (feat. Stevie Appleton),171547
2023-12-06 13:48,Matroda,Forget It,173694
2023-12-06 13:52,Swedish House Mafia,Moth To A Flame (with The Weeknd),234000
2023-12-06 13:55,RSCL,Lost,153182
2023-12-06 14:18,Tinlicker,Because You Move Me,196375
2023-12-06 14:20,Hayden James,Something About You,128280
2023-12-07 23:40,YSY A,#Ysya2020 Vol. 5 - Silbando,119438
2023-12-07 23:43,CA7RIEL,Cono hielo,6355
2023-12-07 23:43,Duki,cONTRA><Mi,159736
2023-12-07 23:46,Dillom,220,176568
2023-12-07 23:47,YSY A,Pastel Con Nutella,50221
2023-12-07 23:49,Saramalacara,TOMBOY,147613
2023-12-07 23:52,Nicki Nicole,CAEN LAS ESTRELLAS,145171
2023-12-07 23:54,Duki,Si Me Sobrara el Tiempo,168960
2023-12-07 23:58,Bad Bunny,Hablamos Mañana,240253
2023-12-08 00:01,YSY A,Traje Unos Tangos,151643
2023-12-08 00:01,Dillom,HEGEMONICA,5718
2023-12-08 00:04,CA7RIEL,OUKE,178263
2023-12-08 00:07,Bizarrap,Penas de Antaño,201272
2023-12-08 00:10,Duki,uNO dOS,165750
2023-12-08 00:13,YSY A,Linaje,166356
2023-12-08 00:15,Ceaese,Damelo (feat. DrefQuila y THAT),128597
2023-12-08 00:16,Trueno,SOLO POR VOS,76840
2023-12-08 00:17,Milo j,Rincón,9110
2023-12-08 00:19,Bizarrap,"Paco Amoroso: Bzrp Music Sessions, Vol. 3",119420
2023-12-08 01:35,Duki,Pintao,71030
2023-12-08 01:38,Avicii,Levels - Radio Edit,199906
2023-12-08 01:41,Major Lazer,Light It Up (feat. Nyla & Fuse ODG) [Remix],166138
2023-12-08 01:47,Maroon 5,Maps,296067
2023-12-08 01:48,David Guetta,I'm Good (Blue),27285
2023-12-08 01:48,Bob Sinclar,World Hold on (Children of the Sky) [Radio Edit],16302
2023-12-08 01:58,Avicii,Silhouettes - Original Radio Edit,206143
2023-12-08 11:54,Drake,Circo Loco,236795
2023-12-08 11:56,Jack Harlow,Lovin On Me,138411
2023-12-08 11:59,Travis Scott,BUTTERFLY EFFECT,190557
2023-12-08 12:02,Marshmello,Fell In Love,121283
2023-12-08 12:04,Pharrell Williams,Down In Atlanta,164041
2023-12-08 12:07,Tory Lanez,Lady Of Namek,193993
2023-12-08 12:11,Kendrick Lamar,All The Stars (with SZA),232186
2023-12-08 12:15,Tyla,Water - Remix,200255
2023-12-08 12:17,Kanye West,True Love,148571
2023-12-08 12:20,Don Toliver,Embarrassed (feat. Travis Scott),192693
2023-12-08 12:23,Post Malone,Wow.,149546
2023-12-08 12:26,Central Cee,One Up,160000
2023-12-08 12:29,Eminem,Mockingbird,187093
2023-12-08 12:31,Tory Lanez,I LIKE,133521
2023-12-08 12:34,Kendrick Lamar,N95,195950
2023-12-08 14:12,Kanye West,I Wonder,113240
2023-12-08 14:24,Mac Miller,Hurt Feelings,245640
2023-12-08 14:27,Jack Harlow,Tyler Herro,156578
2023-12-08 14:38,Offset,Ric Flair Drip (with Metro Boomin),172800
2023-12-08 14:42,Metro Boomin,Creepin' (with The Weeknd & 21 Savage),221520
2023-12-08 14:46,Drake,Spin Bout U,214588
2023-12-08 15:02,Future,Life Is Good (feat. Drake),230942
2023-12-08 15:04,Luck Ra,La Morocha,134144
2023-12-08 15:06,Emilia,Exclusive.mp3,120600
2023-12-08 15:10,Marka Akme,Linda - Remix,234105
2023-12-08 15:12,Mesita,Una Foto,122500
2023-12-08 15:13,Darell,Lollipop,49951
2023-12-08 15:15,Darell,Lollipop,150017
2023-12-08 15:18,Luck Ra,QUE ME FALTE TODO,165918
2023-12-08 15:21,Emilia,GTA.mp3,151653
2023-12-08 15:24,YSY A,FLECHAZO EN EL CENTRO,185241
2023-12-08 15:27,Sayian Jimmy,Bad Boy,159101
2023-12-08 15:29,iñigo quintero,Si No Estás,146670
2023-12-08 15:33,Duki,Volando Bajito,134666
2023-12-08 15:36,YSY A,NO DA MÁS,168484
2023-12-08 15:38,Mesita,Una Foto,122500
2023-12-08 15:41,Bad Bunny,120,151506
2023-12-08 15:44,Rvfv,Mi Luz (ft. Rels B),168000
2023-12-08 15:47,Duki,YIN YAN,189475
2023-12-08 15:49,Feid,Feliz Cumpleaños Ferxxo,155960
2023-12-08 15:51,YSY A,#Ysya2020 Vol. 5 - Silbando,119438
2023-12-08 15:54,Nicki Nicole,8 AM,147603
2023-12-08 15:57,Bizarrap,"Villano Antillano: Bzrp Music Sessions, Vol. 51",187500
2023-12-08 16:00,Duki,Celosa,157333
2023-12-08 16:03,Bad Bunny,Un Ratito,176936
2023-12-08 16:05,Quevedo,PUNTO G,151324
2023-12-08 16:08,YSY A,FLECHAZO EN EL CENTRO,185241
2023-12-08 16:11,C. Tangana,Llorando en la Limo (feat. Alizzz),139354
2023-12-08 16:13,Duki,antes de perderte (OG VERSION),166567
2023-12-08 16:17,Dillom,LA PRIMERA,199055
2023-12-08 16:19,Bad Bunny,La Zona,136892
2023-12-08 16:22,Bizarrap,No soy Eterno,151468
2023-12-08 16:25,Mesita,No Soy Yo,176480
2023-12-08 16:27,Duki,Te Traje Flores,122482
2023-12-08 16:31,Brytiago,Netflixxx,219007
2023-12-08 16:34,KHEA,Cómo Le Digo,226100
2023-12-08 16:38,Bad Bunny,Hablamos Mañana,240253
2023-12-08 16:41,Bizarrap,Fruto,132294
2023-12-08 16:42,Duki,Vapormax,112380
2023-12-08 16:46,Trueno,FEEL ME??,187331
2023-12-08 16:48,Quevedo,AHORA QUÉ,171428
2023-12-08 16:51,Young Miko,wiggy,146559
2023-12-08 16:54,Bad Bunny,LA DROGA,162299
2023-12-08 16:57,Duki,Chico Estrella,170309
2023-12-08 17:00,Bizarrap,YaMeFui,182594
2023-12-08 17:03,Feid,Si Te La Encuentras Por Ahí,191506
2023-12-08 17:06,Dillom,OPA,169824
2023-12-08 17:09,Rei,Tu Turrito,164701
2023-12-08 17:12,Duki,Esto Recién Empieza,172352
2023-12-08 17:15,Bad Bunny,Que Malo,167975
2023-12-08 17:17,Bizarrap,Toy en el Mic,137053
2023-12-08 17:19,Quevedo,Ahora y Siempre,149275
2023-12-08 17:23,Feid,CLASSY 101,195586
2023-12-08 17:24,Duki,Rockstar,112273
2023-12-08 17:27,Mesita,Dubai,157732
2023-12-08 17:30,Bad Bunny,Dime Si Te Acuerdas,187272
2023-12-08 17:33,Bizarrap,"Milo J: Bzrp Music Sessions, Vol. 57",189901
2023-12-08 17:37,Quevedo,Columbia,186000
2023-12-08 17:39,Duki,Perreo Bendito,159587
2023-12-08 17:43,Young Miko,ID,235525
2023-12-08 17:46,Trueno,PANAMA,171149
2023-12-08 19:48,Bad Bunny,SEDA,12863
2023-12-08 19:51,Bad Bunny,PERRO NEGRO,162767
2023-12-08 19:53,Mesita,Una Foto,122500
2023-12-08 19:55,Feid,Feliz Cumpleaños Ferxxo,155960
2023-12-08 19:59,Anuel AA,Amanece,190004
2023-12-08 20:01,Duki,RoCKSTAR 2.0,173729
2023-12-08 20:04,Rvfv,Mi Luz (ft. Rels B),168000
2023-12-08 20:08,Bad Bunny,Tarot,237894
2023-12-08 20:12,Rauw Alejandro,DILUVIO,197052
2023-12-08 20:15,KAROL G,PROVENZA,207626
2023-12-08 20:19,Daddy Yankee,"Lo Que Pasó, Pasó",210933
2023-12-08 20:21,Duki,TOP 5,146815
2023-12-08 20:24,Quevedo,PUNTO G,151324
2023-12-08 20:27,Bad Bunny,Efecto,213061
2023-12-08 20:29,Bizarrap,Fruto,132294
2023-12-08 20:32,Feid,Ferxxo 100,167760
2023-12-08 20:35,Eladio Carrion,Kemba Walker,152960
2023-12-08 20:38,Anuel AA,Hipócrita,13507
2023-12-08 20:38,Duki,GIVENCHY,182610
2023-12-08 20:41,Bad Bunny,UN PREVIEW,165582
2023-12-08 20:43,Bizarrap,"Eladio Carrion: Bzrp Music Sessions, Vol. 40",164895
2023-12-08 20:46,Rauw Alejandro,Cúrame,164705
2023-12-08 20:49,Lola Indigo,EL TONTO,187986
2023-12-08 20:53,Duki,Si Quieren Frontear,200337
2023-12-08 20:56,Quevedo,Columbia,186000
2023-12-08 20:59,Bad Bunny,La Corriente,198367
2023-12-08 21:01,KEVIN ROLDAN,PPP,129333
2023-12-08 21:05,Haze,En To Lao,195033
2023-12-08 21:07,Young Miko,Lisa,159306
2023-12-08 21:11,Duki,She Don't Give a Fo,209531
2023-12-08 21:14,Feid,Si Te La Encuentras Por Ahí,191506
2023-12-08 21:17,Bad Bunny,Me Porto Bonito,178567
2023-12-08 21:20,Bizarrap,"Milo J: Bzrp Music Sessions, Vol. 57",189901
2023-12-08 23:53,Rei,Tu Turrito,164701
2023-12-08 23:56,Bad Bunny,UN PREVIEW,165582
2023-12-08 23:59,Randy,23 (With Ape Drums),167504
2023-12-09 00:02,Lola Indigo,EL TONTO,187986
2023-12-09 00:06,Darell,Velitas,28178
2023-12-09 00:06,Danny Ocean,Me Rehúso,205714
2023-12-09 00:10,JHAYCO,En La De Ella,230653
2023-12-09 00:13,Anuel AA,Amanece,190004
2023-12-09 00:16,Duki,RoCKSTAR 2.0,173729
2023-12-09 00:19,Darell,Lollipop,170277
2023-12-09 00:21,Mesita,Una Foto,122500
2023-12-09 02:34,Feid,Feliz Cumpleaños Ferxxo,8882
2023-12-09 02:36,Duki,CALL ME MAYBE,140714
2023-12-09 02:37,Modo Diablo,"TRAP.N.EXPORT (feat. Duki, Ysy A & Neo Pistea)",38250
2023-12-09 23:55,Emmi Dj,Si No Estas (Turreo Edit) - Remix,3413
2023-12-09 23:55,Darell,Lollipop,75840
2023-12-09 23:55,Luck Ra,La Morocha,2751
2023-12-09 23:56,Rusherking,Besos con Fernet,30634
2023-12-09 23:56,Juanc Dj,Diluvio - Remix,28970
2023-12-10 00:01,Rels B,ALELUYA - REMIX,18413
2023-12-10 00:01,Rei,Pininfarina - Remix,260787
2023-12-10 00:05,Bhavi,AEROBICO REMIX,213245
2023-12-10 00:05,C.R.O,Lambo - Remix,20537
2023-12-10 00:08,YSY A,Vuelta a la Luna - Remix,195306
2023-12-10 00:13,Rusherking,Además de Mí - Remix,310080
2023-12-10 04:14,El negro tecla,Ahi Ahi,176796
2023-12-10 04:16,BM,Ni Una Ni Dos,6251
2023-12-10 04:16,Emilia,GTA.mp3,151653
2023-12-10 04:17,Luck Ra,Ya No Vuelvas (Versión Cuarteto),2922
2023-12-10 04:17,LIT killah,Los del Espacio,1429
2023-12-10 04:17,Big One,Mentiras | CROSSOVER #3,1749
2023-12-10 04:20,FMK,Salgo a Bailar,5300
2023-12-10 04:20,Duki,CALL ME MAYBE,222401
2023-12-10 04:22,Emanero,ATORRANTE - con Los Palmeras,80170
2023-12-10 04:24,Ke Personajes,Entre Beso y Beso,153488
2023-12-10 04:24,Luck Ra,La Morocha,6054
2023-12-10 04:25,iñigo quintero,Si No Estás,3157
2023-12-10 04:25,Big One,En La Intimidad | CROSSOVER #1,1728
2023-12-10 04:25,Alan Gomez,Luck Ra | Mission 15,48896
2023-12-10 04:25,Emilia,La_Original.mp3,1109
2023-12-10 04:25,Big One,Un Finde | CROSSOVER #2,1471
2023-12-10 04:28,Milo j,UNA BALA,12636
2023-12-10 04:28,Rusherking,Besos con Fernet,147375
2023-12-10 04:30,YSY A,NO DA MÁS,114240
2023-12-10 22:31,DJ Khaled,POPSTAR (feat. Drake),62949
2023-12-10 22:34,Evin Iris,Collapse Into Light,179500
2023-12-10 22:37,Broken Legacy,In Due Time,166334
2023-12-10 22:41,cloudcrush,two,188371
2023-12-10 22:43,ARCADIA,Epoque,125607
2023-12-10 22:46,Sun Of They,Crystals,182433
2023-12-10 22:48,Sounds of Ellinia,One Step,144857
2023-12-10 22:51,Savione,Atmosphere,152503
2023-12-10 22:53,Dance Of Centuries,The Narrator,150088
2023-12-10 22:56,Sisters Of Marks,Simple Thing,181256
2023-12-10 22:59,Fondur,The Meaning,198172
2023-12-10 23:02,Night Songs,Breathe,160576
2023-12-10 23:05,12dust,Rectifier,152500
2023-12-10 23:07,Josef Briem,Box of Puzzles,159619
2023-12-10 23:10,Atlas,Midnight Mirage,137909
2023-12-10 23:12,Alderville,Fox Mountain,145285
2023-12-10 23:13,Amaranth Cove,Vague,43284
2023-12-12 22:52,YSY A,TODA LA VIDA,182294
2023-12-12 22:56,YSY A,LUGARES QUE LLEGO,225920
2023-12-12 22:59,YSY A,+ QUE LA DROGA,177781
2023-12-12 23:02,YSY A,NO DA MÁS,168484
2023-12-12 23:05,YSY A,COPENHAGUE,153944
2023-12-12 23:07,YSY A,24/7 6.5,137559
2023-12-12 23:10,YSY A,NUNCA ENTENDEMO,181949
2023-12-12 23:13,YSY A,NO NEGOCIO CON MI ALMA,160001
2023-12-12 23:16,YSY A,LOCO X TU CUERPO,197070
2023-12-12 23:19,YSY A,ASESINO,187750
2023-12-12 23:23,YSY A,GANAS,239892
2023-12-12 23:23,YSY A,#Ysya2020 Vol. 5 - Silbando,7210
2023-12-13 19:36,Arctic Monkeys,There’d Better Be A Mirrorball,265798
2023-12-13 19:39,Arctic Monkeys,I Ain’t Quite Where I Think I Am,191173
2023-12-13 19:43,Arctic Monkeys,Sculptures Of Anything Goes,239151
2023-12-13 19:46,Arctic Monkeys,Jet Skis On The Moat,197576
2023-12-13 19:51,Arctic Monkeys,Body Paint,290584
2023-12-13 19:54,Arctic Monkeys,The Car,198554
2023-12-13 19:55,Arctic Monkeys,Big Ideas,4452
2023-12-13 23:25,Soda Stereo,(En) El Séptimo Día - Remasterizado 2007,263280
2023-12-13 23:30,Soda Stereo,Un Millón De Años Luz - Remasterizado 2007,304053
2023-12-13 23:34,Soda Stereo,Canción Animal - Remasterizado 2007,247453
2023-12-13 23:38,Soda Stereo,1990 (Mil Nueve Noventa) - Remasterizado 2007,218746
2023-12-13 23:42,Soda Stereo,Sueles Dejarme Solo - Remasterizado 2007,226920
2023-12-13 23:45,Soda Stereo,De Música Ligera - Remasterizado 2007,212746
2023-12-13 23:52,Soda Stereo,Hombre Al Agua - Remasterizado 2007,355066
2023-12-13 23:56,Soda Stereo,Entre Caníbales - Remasterizado 2007,246693
2023-12-13 23:57,Soda Stereo,Té Para 3 - Remasterizado 2007,56960
2023-12-14 00:02,Soda Stereo,Cae El Sol - Remasterizado 2007,262746
2023-12-14 00:04,Los Piojos,Bicho de Ciudad,139493
2023-12-16 18:10,Roddy Doyle Trio,Sleigh Ride,202664
2023-12-16 18:12,Sparrow & Bird,It´s beginning to look a lot like christmas,90213
2023-12-16 18:14,Norberg,Feliz navidad,123786
2023-12-16 18:17,Red Rudolph Band,Holly Jolly Christmas,167128
2023-12-16 18:19,Greydon Park Band,Let It Snow,123007
2023-12-16 18:22,James Jackson Jazz Trio,Frosty The Snowman,201887
2023-12-16 18:25,Rudy Snow,Here Comes Santa Claus,156878
2023-12-16 18:27,Holborns,Ding Dong Merrily on High,142613
